session_id,risk_item_id,related_event_id,related_comment_id,start_ms,timecode,risk_type,risk_level,risk_evidence,handover_required,handover_reason,safe_fallback,completion_status
latest_live_01,RISK000011,latest_live_01-SEM0039-000000896920,latest_live_01-COM00011,900000,00:15:00,comment_reply_causality,medium,host_speech_temporally_near_comment_but_delta_outside_direct_reply_window,true,评论回复因果不足，不能让数字人声称已答复该评论。,只做主题泛化回应或转人工。,partial
latest_live_01,RISK000012,latest_live_01-SEM0046-000001214480,latest_live_01-COM00012,1200000,00:20:00,comment_reply_causality,medium,comment_visible_then_host_speech_nearby_but_no_direct_address_proof,true,评论回复因果不足，不能让数字人声称已答复该评论。,只做主题泛化回应或转人工。,partial
latest_live_01,RISK000013,latest_live_01-SEM0061-000001501960,latest_live_01-COM00013,1500000,00:25:00,comment_reply_causality,medium,comment_visible_then_host_speech_nearby_but_no_direct_address_proof,true,评论回复因果不足，不能让数字人声称已答复该评论。,只做主题泛化回应或转人工。,partial
latest_live_01,RISK000014,latest_live_01-SEM0061-000001501960,latest_live_01-COM00014,1500000,00:25:00,comment_reply_causality,medium,comment_visible_then_host_speech_nearby_but_no_direct_address_proof,true,评论回复因果不足，不能让数字人声称已答复该评论。,只做主题泛化回应或转人工。,partial
latest_live_01,RISK000015,latest_live_01-SEM0076-000001797750,latest_live_01-COM00015,1800000,00:30:00,comment_reply_causality,medium,host_speech_temporally_near_comment_but_delta_outside_direct_reply_window,true,评论回复因果不足，不能让数字人声称已答复该评论。,只做主题泛化回应或转人工。,partial
latest_live_01,RISK000016,latest_live_01-SEM0092-000002104970,latest_live_01-COM00016,2100000,00:35:00,comment_reply_causality,medium,comment_visible_then_host_speech_nearby_but_no_direct_address_proof,true,评论回复因果不足，不能让数字人声称已答复该评论。,只做主题泛化回应或转人工。,partial
latest_live_01,RISK000017,latest_live_01-SEM0092-000002104970,latest_live_01-COM00017,2100000,00:35:00,comment_reply_causality,medium,comment_visible_then_host_speech_nearby_but_no_direct_address_proof,true,评论回复因果不足，不能让数字人声称已答复该评论。,只做主题泛化回应或转人工。,partial
latest_live_01,RISK000018,latest_live_01-SEM0104-000002407810,latest_live_01-COM00018,2400000,00:40:00,comment_reply_causality,medium,comment_visible_then_host_speech_nearby_but_no_direct_address_proof,true,评论回复因果不足，不能让数字人声称已答复该评论。,只做主题泛化回应或转人工。,partial
latest_live_01,RISK000019,latest_live_01-SEM0104-000002407810,latest_live_01-COM00019,2400000,00:40:00,comment_reply_causality,medium,comment_visible_then_host_speech_nearby_but_no_direct_address_proof,true,评论回复因果不足，不能让数字人声称已答复该评论。,只做主题泛化回应或转人工。,partial
latest_live_01,RISK000020,latest_live_01-SEM0104-000002407810,latest_live_01-COM00020,2400000,00:40:00,comment_reply_causality,medium,comment_visible_then_host_speech_nearby_but_no_direct_address_proof,true,评论回复因果不足，不能让数字人声称已答复该评论。,只做主题泛化回应或转人工。,partial
latest_live_01,RISK000021,latest_live_01-SEM0104-000002407810,latest_live_01-COM00021,2400000,00:40:00,comment_reply_causality,medium,comment_visible_then_host_speech_nearby_but_no_direct_address_proof,true,评论回复因果不足，不能让数字人声称已答复该评论。,只做主题泛化回应或转人工。,partial
latest_live_01,RISK000022,latest_live_01-SEM0104-000002407810,latest_live_01-COM00022,2400000,00:40:00,comment_reply_causality,medium,comment_visible_then_host_speech_nearby_but_no_direct_address_proof,true,评论回复因果不足，不能让数字人声称已答复该评论。,只做主题泛化回应或转人工。,partial
latest_live_01,RISK000023,latest_live_01-SEM0115-000002691830,latest_live_01-COM00023,2700000,00:45:00,comment_reply_causality,medium,host_speech_temporally_near_comment_but_delta_outside_direct_reply_window,true,评论回复因果不足，不能让数字人声称已答复该评论。,只做主题泛化回应或转人工。,partial
latest_live_01,RISK000024,latest_live_01-SEM0132-000003002940,latest_live_01-COM00024,3000000,00:50:00,comment_reply_causality,medium,comment_visible_then_host_speech_nearby_but_no_direct_address_proof,true,评论回复因果不足，不能让数字人声称已答复该评论。,只做主题泛化回应或转人工。,partial
latest_live_01,RISK000025,latest_live_01-SEM0142-000003321350,latest_live_01-COM00025,3300000,00:55:00,comment_reply_causality,medium,comment_visible_then_host_speech_nearby_but_no_direct_address_proof,true,评论回复因果不足，不能让数字人声称已答复该评论。,只做主题泛化回应或转人工。,partial
latest_live_01,RISK000026,latest_live_01-SEM0147-000003599480,latest_live_01-COM00026,3600000,01:00:00,comment_reply_causality,medium,host_speech_temporally_near_comment_but_delta_outside_direct_reply_window,true,评论回复因果不足，不能让数字人声称已答复该评论。,只做主题泛化回应或转人工。,partial
latest_live_01,RISK000027,latest_live_01-SEM0161-000003889200,latest_live_01-COM00027,3900000,01:05:00,comment_reply_causality,medium,host_speech_temporally_near_comment_but_delta_outside_direct_reply_window,true,评论回复因果不足，不能让数字人声称已答复该评论。,只做主题泛化回应或转人工。,partial
latest_live_01,RISK000028,latest_live_01-SEM0161-000003889200,latest_live_01-COM00028,3900000,01:05:00,comment_reply_causality,medium,host_speech_temporally_near_comment_but_delta_outside_direct_reply_window,true,评论回复因果不足，不能让数字人声称已答复该评论。,只做主题泛化回应或转人工。,partial
latest_live_01,RISK000029,latest_live_01-SEM0172-000004209530,latest_live_01-COM00029,4200000,01:10:00,comment_reply_causality,medium,comment_visible_then_host_speech_nearby_but_no_direct_address_proof,true,评论回复因果不足，不能让数字人声称已答复该评论。,只做主题泛化回应或转人工。,partial
latest_live_01,RISK000030,latest_live_01-SEM0172-000004209530,latest_live_01-COM00030,4200000,01:10:00,comment_reply_causality,medium,comment_visible_then_host_speech_nearby_but_no_direct_address_proof,true,评论回复因果不足，不能让数字人声称已答复该评论。,只做主题泛化回应或转人工。,partial
latest_live_01,RISK000031,latest_live_01-SEM0172-000004209530,latest_live_01-COM00031,4200000,01:10:00,comment_reply_causality,medium,comment_visible_then_host_speech_nearby_but_no_direct_address_proof,true,评论回复因果不足，不能让数字人声称已答复该评论。,只做主题泛化回应或转人工。,partial
latest_live_01,RISK000032,latest_live_01-SEM0183-000004497570,latest_live_01-COM00032,4500000,01:15:00,comment_reply_causality,medium,host_speech_temporally_near_comment_but_delta_outside_direct_reply_window,true,评论回复因果不足，不能让数字人声称已答复该评论。,只做主题泛化回应或转人工。,partial
latest_live_01,RISK000033,latest_live_01-SEM0183-000004497570,latest_live_01-COM00033,4500000,01:15:00,comment_reply_causality,medium,host_speech_temporally_near_comment_but_delta_outside_direct_reply_window,true,评论回复因果不足，不能让数字人声称已答复该评论。,只做主题泛化回应或转人工。,partial
latest_live_01,RISK000034,latest_live_01-SEM0195-000004792320,latest_live_01-COM00034,4800000,01:20:00,comment_reply_causality,medium,host_speech_temporally_near_comment_but_delta_outside_direct_reply_window,true,评论回复因果不足，不能让数字人声称已答复该评论。,只做主题泛化回应或转人工。,partial
latest_live_01,RISK000035,latest_live_01-SEM0195-000004792320,latest_live_01-COM00035,4800000,01:20:00,comment_reply_causality,medium,host_speech_temporally_near_comment_but_delta_outside_direct_reply_window,true,评论回复因果不足，不能让数字人声称已答复该评论。,只做主题泛化回应或转人工。,partial
latest_live_01,RISK000036,latest_live_01-SEM0209-000005120480,latest_live_01-COM00036,5100000,01:25:00,comment_reply_causality,medium,comment_visible_then_host_speech_nearby_but_no_direct_address_proof,true,评论回复因果不足，不能让数字人声称已答复该评论。,只做主题泛化回应或转人工。,partial
latest_live_01,RISK000037,latest_live_01-SEM0209-000005120480,latest_live_01-COM00037,5100000,01:25:00,comment_reply_causality,medium,comment_visible_then_host_speech_nearby_but_no_direct_address_proof,true,评论回复因果不足，不能让数字人声称已答复该评论。,只做主题泛化回应或转人工。,partial
latest_live_01,RISK000038,latest_live_01-SEM0216-000005387710,latest_live_01-COM00038,5400000,01:30:00,comment_reply_causality,medium,host_speech_temporally_near_comment_but_delta_outside_direct_reply_window,true,评论回复因果不足，不能让数字人声称已答复该评论。,只做主题泛化回应或转人工。,partial
latest_live_01,RISK000039,latest_live_01-SEM0230-000005692080,latest_live_01-COM00039,5700000,01:35:00,comment_reply_causality,medium,host_speech_temporally_near_comment_but_delta_outside_direct_reply_window,true,评论回复因果不足，不能让数字人声称已答复该评论。,只做主题泛化回应或转人工。,partial
latest_live_01,RISK000040,latest_live_01-SEM0230-000005692080,latest_live_01-COM00040,5700000,01:35:00,comment_reply_causality,medium,host_speech_temporally_near_comment_but_delta_outside_direct_reply_window,true,评论回复因果不足，不能让数字人声称已答复该评论。,只做主题泛化回应或转人工。,partial
latest_live_01,RISK000041,latest_live_01-SEM0230-000005692080,latest_live_01-COM00041,5700000,01:35:00,comment_reply_causality,medium,host_speech_temporally_near_comment_but_delta_outside_direct_reply_window,true,评论回复因果不足，不能让数字人声称已答复该评论。,只做主题泛化回应或转人工。,partial
latest_live_01,RISK000042,latest_live_01-SEM0230-000005692080,latest_live_01-COM00042,5700000,01:35:00,comment_reply_causality,medium,host_speech_temporally_near_comment_but_delta_outside_direct_reply_window,true,评论回复因果不足，不能让数字人声称已答复该评论。,只做主题泛化回应或转人工。,partial
latest_live_02,RISK000043,latest_live_02-SEM0001-000000003880,latest_live_02-COM00001,0,00:00:00,comment_reply_causality,medium,comment_visible_then_host_speech_nearby_but_no_direct_address_proof,true,评论回复因果不足，不能让数字人声称已答复该评论。,只做主题泛化回应或转人工。,partial
latest_live_02,RISK000044,latest_live_02-SEM0001-000000003880,latest_live_02-COM00002,0,00:00:00,comment_reply_causality,medium,comment_visible_then_host_speech_nearby_but_no_direct_address_proof,true,评论回复因果不足，不能让数字人声称已答复该评论。,只做主题泛化回应或转人工。,partial
latest_live_02,RISK000045,latest_live_02-SEM0012-000000285940,latest_live_02-COM00003,300000,00:05:00,comment_reply_causality,medium,host_speech_temporally_near_comment_but_delta_outside_direct_reply_window,true,评论回复因果不足，不能让数字人声称已答复该评论。,只做主题泛化回应或转人工。,partial
latest_live_02,RISK000046,latest_live_02-SEM0012-000000285940,latest_live_02-COM00004,300000,00:05:00,comment_reply_causality,medium,host_speech_temporally_near_comment_but_delta_outside_direct_reply_window,true,评论回复因果不足，不能让数字人声称已答复该评论。,只做主题泛化回应或转人工。,partial
latest_live_02,RISK000047,latest_live_02-SEM0024-000000594790,latest_live_02-COM00005,600000,00:10:00,comment_reply_causality,medium,host_speech_temporally_near_comment_but_delta_outside_direct_reply_window,true,评论回复因果不足，不能让数字人声称已答复该评论。,只做主题泛化回应或转人工。,partial
latest_live_02,RISK000048,latest_live_02-SEM0024-000000594790,latest_live_02-COM00006,600000,00:10:00,comment_reply_causality,medium,host_speech_temporally_near_comment_but_delta_outside_direct_reply_window,true,评论回复因果不足，不能让数字人声称已答复该评论。,只做主题泛化回应或转人工。,partial
latest_live_02,RISK000049,latest_live_02-SEM0032-000000981050,latest_live_02-COM00007,900000,00:15:00,comment_reply_causality,medium,comment_visible_then_host_speech_nearby_but_no_direct_address_proof,true,评论回复因果不足，不能让数字人声称已答复该评论。,只做主题泛化回应或转人工。,partial
latest_live_02,RISK000050,latest_live_02-SEM0041-000001188890,latest_live_02-COM00008,1200000,00:20:00,comment_reply_causality,medium,host_speech_temporally_near_comment_but_delta_outside_direct_reply_window,true,评论回复因果不足，不能让数字人声称已答复该评论。,只做主题泛化回应或转人工。,partial
latest_live_02,RISK000051,latest_live_02-SEM0041-000001188890,latest_live_02-COM00009,1200000,00:20:00,comment_reply_causality,medium,host_speech_temporally_near_comment_but_delta_outside_direct_reply_window,true,评论回复因果不足，不能让数字人声称已答复该评论。,只做主题泛化回应或转人工。,partial
latest_live_02,RISK000052,latest_live_02-SEM0056-000001507740,latest_live_02-COM00010,1500000,00:25:00,comment_reply_causality,medium,comment_visible_then_host_speech_nearby_but_no_direct_address_proof,true,评论回复因果不足，不能让数字人声称已答复该评论。,只做主题泛化回应或转人工。,partial
latest_live_02,RISK000053,latest_live_02-SEM0056-000001507740,latest_live_02-COM00011,1500000,00:25:00,comment_reply_causality,medium,comment_visible_then_host_speech_nearby_but_no_direct_address_proof,true,评论回复因果不足，不能让数字人声称已答复该评论。,只做主题泛化回应或转人工。,partial
latest_live_02,RISK000054,latest_live_02-SEM0089-000002405140,latest_live_02-COM00012,2400000,00:40:00,comment_reply_causality,medium,comment_visible_then_host_speech_nearby_but_no_direct_address_proof,true,评论回复因果不足，不能让数字人声称已答复该评论。,只做主题泛化回应或转人工。,partial
latest_live_02,RISK000055,latest_live_02-SEM0113-000002993010,latest_live_02-COM00013,3000000,00:50:00,comment_reply_causality,medium,host_speech_temporally_near_comment_but_delta_outside_direct_reply_window,true,评论回复因果不足，不能让数字人声称已答复该评论。,只做主题泛化回应或转人工。,partial
latest_live_02,RISK000056,latest_live_02-SEM0122-000003338590,latest_live_02-COM00014,3300000,00:55:00,comment_reply_causality,medium,comment_visible_then_host_speech_nearby_but_no_direct_address_proof,true,评论回复因果不足，不能让数字人声称已答复该评论。,只做主题泛化回应或转人工。,partial
latest_live_02,RISK000057,latest_live_02-SEM0122-000003338590,latest_live_02-COM00015,3300000,00:55:00,comment_reply_causality,medium,comment_visible_then_host_speech_nearby_but_no_direct_address_proof,true,评论回复因果不足，不能让数字人声称已答复该评论。,只做主题泛化回应或转人工。,partial
latest_live_02,RISK000058,latest_live_02-SEM0122-000003338590,latest_live_02-COM00016,3300000,00:55:00,comment_reply_causality,medium,comment_visible_then_host_speech_nearby_but_no_direct_address_proof,true,评论回复因果不足，不能让数字人声称已答复该评论。,只做主题泛化回应或转人工。,partial
latest_live_02,RISK000059,latest_live_02-SEM0122-000003338590,latest_live_02-COM00017,3300000,00:55:00,comment_reply_causality,medium,comment_visible_then_host_speech_nearby_but_no_direct_address_proof,true,评论回复因果不足，不能让数字人声称已答复该评论。,只做主题泛化回应或转人工。,partial
latest_live_02,RISK000060,latest_live_02-SEM0136-000003604880,latest_live_02-COM00018,3600000,01:00:00,comment_reply_causality,medium,comment_visible_then_host_speech_nearby_but_no_direct_address_proof,true,评论回复因果不足，不能让数字人声称已答复该评论。,只做主题泛化回应或转人工。,partial
latest_live_02,RISK000061,latest_live_02-SEM0136-000003604880,latest_live_02-COM00019,3600000,01:00:00,comment_reply_causality,medium,comment_visible_then_host_speech_nearby_but_no_direct_address_proof,true,评论回复因果不足，不能让数字人声称已答复该评论。,只做主题泛化回应或转人工。,partial
latest_live_02,RISK000062,latest_live_02-SEM0148-000003895000,latest_live_02-COM00020,3900000,01:05:00,comment_reply_causality,medium,host_speech_temporally_near_comment_but_delta_outside_direct_reply_window,true,评论回复因果不足，不能让数字人声称已答复该评论。,只做主题泛化回应或转人工。,partial
latest_live_02,RISK000063,latest_live_02-SEM0148-000003895000,latest_live_02-COM00021,3900000,01:05:00,comment_reply_causality,medium,host_speech_temporally_near_comment_but_delta_outside_direct_reply_window,true,评论回复因果不足，不能让数字人声称已答复该评论。,只做主题泛化回应或转人工。,partial
latest_live_02,RISK000064,latest_live_02-SEM0148-000003895000,latest_live_02-COM00022,3900000,01:05:00,comment_reply_causality,medium,host_speech_temporally_near_comment_but_delta_outside_direct_reply_window,true,评论回复因果不足，不能让数字人声称已答复该评论。,只做主题泛化回应或转人工。,partial
latest_live_02,RISK000065,latest_live_02-SEM0148-000003895000,latest_live_02-COM00023,3900000,01:05:00,comment_reply_causality,medium,host_speech_temporally_near_comment_but_delta_outside_direct_reply_window,true,评论回复因果不足，不能让数字人声称已答复该评论。,只做主题泛化回应或转人工。,partial
latest_live_02,RISK000066,latest_live_02-SEM0157-000004196910,latest_live_02-COM00024,4200000,01:10:00,comment_reply_causality,medium,host_speech_temporally_near_comment_but_delta_outside_direct_reply_window,true,评论回复因果不足，不能让数字人声称已答复该评论。,只做主题泛化回应或转人工。,partial
latest_live_02,RISK000067,latest_live_02-SEM0171-000004517110,latest_live_02-COM00025,4500000,01:15:00,comment_reply_causality,medium,comment_visible_then_host_speech_nearby_but_no_direct_address_proof,true,评论回复因果不足，不能让数字人声称已答复该评论。,只做主题泛化回应或转人工。,partial
latest_live_02,RISK000068,latest_live_02-SEM0185-000004812730,latest_live_02-COM00026,4800000,01:20:00,comment_reply_causality,medium,comment_visible_then_host_speech_nearby_but_no_direct_address_proof,true,评论回复因果不足，不能让数字人声称已答复该评论。,只做主题泛化回应或转人工。,partial
latest_live_02,RISK000069,latest_live_02-SEM0185-000004812730,latest_live_02-COM00027,4800000,01:20:00,comment_reply_causality,medium,comment_visible_then_host_speech_nearby_but_no_direct_address_proof,true,评论回复因果不足，不能让数字人声称已答复该评论。,只做主题泛化回应或转人工。,partial
latest_live_02,RISK000070,latest_live_02-SEM0185-000004812730,latest_live_02-COM00028,4800000,01:20:00,comment_reply_causality,medium,comment_visible_then_host_speech_nearby_but_no_direct_address_proof,true,评论回复因果不足，不能让数字人声称已答复该评论。,只做主题泛化回应或转人工。,partial
latest_live_02,RISK000071,latest_live_02-SEM0195-000005103370,latest_live_02-COM00029,5100000,01:25:00,comment_reply_causality,medium,comment_visible_then_host_speech_nearby_but_no_direct_address_proof,true,评论回复因果不足，不能让数字人声称已答复该评论。,只做主题泛化回应或转人工。,partial
latest_live_02,RISK000072,latest_live_02-SEM0195-000005103370,latest_live_02-COM00030,5100000,01:25:00,comment_reply_causality,medium,comment_visible_then_host_speech_nearby_but_no_direct_address_proof,true,评论回复因果不足，不能让数字人声称已答复该评论。,只做主题泛化回应或转人工。,partial
latest_live_02,RISK000073,latest_live_02-SEM0206-000005391830,latest_live_02-COM00031,5400000,01:30:00,comment_reply_causality,medium,host_speech_temporally_near_comment_but_delta_outside_direct_reply_window,true,评论回复因果不足，不能让数字人声称已答复该评论。,只做主题泛化回应或转人工。,partial
latest_live_02,RISK000074,latest_live_02-SEM0206-000005391830,latest_live_02-COM00032,5400000,01:30:00,comment_reply_causality,medium,host_speech_temporally_near_comment_but_delta_outside_direct_reply_window,true,评论回复因果不足，不能让数字人声称已答复该评论。,只做主题泛化回应或转人工。,partial
latest_live_02,RISK000075,latest_live_02-SEM0206-000005391830,latest_live_02-COM00033,5400000,01:30:00,comment_reply_causality,medium,host_speech_temporally_near_comment_but_delta_outside_direct_reply_window,true,评论回复因果不足，不能让数字人声称已答复该评论。,只做主题泛化回应或转人工。,partial
latest_live_02,RISK000076,latest_live_02-SEM0206-000005391830,latest_live_02-COM00034,5400000,01:30:00,comment_reply_causality,medium,host_speech_temporally_near_comment_but_delta_outside_direct_reply_window,true,评论回复因果不足，不能让数字人声称已答复该评论。,只做主题泛化回应或转人工。,partial
latest_live_02,RISK000077,latest_live_02-SEM0206-000005391830,latest_live_02-COM00035,5400000,01:30:00,comment_reply_causality,medium,host_speech_temporally_near_comment_but_delta_outside_direct_reply_window,true,评论回复因果不足，不能让数字人声称已答复该评论。,只做主题泛化回应或转人工。,partial
latest_live_03,RISK000078,latest_live_03-SEM0001-000000000080,latest_live_03-COM00001,0,00:00:00,comment_reply_causality,medium,comment_visible_then_host_speech_nearby_but_no_direct_address_proof,true,评论回复因果不足，不能让数字人声称已答复该评论。,只做主题泛化回应或转人工。,partial
latest_live_03,RISK000079,latest_live_03-SEM0001-000000000080,latest_live_03-COM00002,0,00:00:00,comment_reply_causality,medium,comment_visible_then_host_speech_nearby_but_no_direct_address_proof,true,评论回复因果不足，不能让数字人声称已答复该评论。,只做主题泛化回应或转人工。,partial
latest_live_03,RISK000080,latest_live_03-SEM0011-000000341920,latest_live_03-COM00003,300000,00:05:00,comment_reply_causality,medium,comment_visible_then_host_speech_nearby_but_no_direct_address_proof,true,评论回复因果不足，不能让数字人声称已答复该评论。,只做主题泛化回应或转人工。,partial
latest_live_03,RISK000081,latest_live_03-SEM0011-000000341920,latest_live_03-COM00004,300000,00:05:00,comment_reply_causality,medium,comment_visible_then_host_speech_nearby_but_no_direct_address_proof,true,评论回复因果不足，不能让数字人声称已答复该评论。,只做主题泛化回应或转人工。,partial
latest_live_03,RISK000082,latest_live_03-SEM0024-000000611580,latest_live_03-COM00005,600000,00:10:00,comment_reply_causality,medium,comment_visible_then_host_speech_nearby_but_no_direct_address_proof,true,评论回复因果不足，不能让数字人声称已答复该评论。,只做主题泛化回应或转人工。,partial
latest_live_03,RISK000083,latest_live_03-SEM0024-000000611580,latest_live_03-COM00006,600000,00:10:00,comment_reply_causality,medium,comment_visible_then_host_speech_nearby_but_no_direct_address_proof,true,评论回复因果不足，不能让数字人声称已答复该评论。,只做主题泛化回应或转人工。,partial
latest_live_03,RISK000084,latest_live_03-SEM0038-000000892460,latest_live_03-COM00007,900000,00:15:00,comment_reply_causality,medium,host_speech_temporally_near_comment_but_delta_outside_direct_reply_window,true,评论回复因果不足，不能让数字人声称已答复该评论。,只做主题泛化回应或转人工。,partial
latest_live_03,RISK000085,latest_live_03-SEM0053-000001194340,latest_live_03-COM00008,1200000,00:20:00,comment_reply_causality,medium,host_speech_temporally_near_comment_but_delta_outside_direct_reply_window,true,评论回复因果不足，不能让数字人声称已答复该评论。,只做主题泛化回应或转人工。,partial
latest_live_03,RISK000086,latest_live_03-SEM0067-000001527000,latest_live_03-COM00009,1500000,00:25:00,comment_reply_causality,medium,comment_visible_then_host_speech_nearby_but_no_direct_address_proof,true,评论回复因果不足，不能让数字人声称已答复该评论。,只做主题泛化回应或转人工。,partial
latest_live_03,RISK000087,latest_live_03-SEM0067-000001527000,latest_live_03-COM00010,1500000,00:25:00,comment_reply_causality,medium,comment_visible_then_host_speech_nearby_but_no_direct_address_proof,true,评论回复因果不足，不能让数字人声称已答复该评论。,只做主题泛化回应或转人工。,partial
latest_live_03,RISK000088,latest_live_03-SEM0080-000001818190,latest_live_03-COM00011,1800000,00:30:00,comment_reply_causality,medium,comment_visible_then_host_speech_nearby_but_no_direct_address_proof,true,评论回复因果不足，不能让数字人声称已答复该评论。,只做主题泛化回应或转人工。,partial
latest_live_03,RISK000089,latest_live_03-SEM0080-000001818190,latest_live_03-COM00012,1800000,00:30:00,comment_reply_causality,medium,comment_visible_then_host_speech_nearby_but_no_direct_address_proof,true,评论回复因果不足，不能让数字人声称已答复该评论。,只做主题泛化回应或转人工。,partial
latest_live_03,RISK000090,latest_live_03-SEM0080-000001818190,latest_live_03-COM00013,1800000,00:30:00,comment_reply_causality,medium,comment_visible_then_host_speech_nearby_but_no_direct_address_proof,true,评论回复因果不足，不能让数字人声称已答复该评论。,只做主题泛化回应或转人工。,partial
latest_live_03,RISK000091,latest_live_03-SEM0091-000002096180,latest_live_03-COM00014,2100000,00:35:00,comment_reply_causality,medium,host_speech_temporally_near_comment_but_delta_outside_direct_reply_window,true,评论回复因果不足，不能让数字人声称已答复该评论。,只做主题泛化回应或转人工。,partial
latest_live_04,RISK000092,latest_live_04-SEM0001-000000000080,latest_live_04-COM00001,0,00:00:00,comment_reply_causality,medium,comment_visible_then_host_speech_nearby_but_no_direct_address_proof,true,评论回复因果不足，不能让数字人声称已答复该评论。,只做主题泛化回应或转人工。,partial
latest_live_04,RISK000093,latest_live_04-SEM0001-000000000080,latest_live_04-COM00002,0,00:00:00,comment_reply_causality,medium,comment_visible_then_host_speech_nearby_but_no_direct_address_proof,true,评论回复因果不足，不能让数字人声称已答复该评论。,只做主题泛化回应或转人工。,partial
latest_live_04,RISK000094,latest_live_04-SEM0013-000000323620,latest_live_04-COM00003,300000,00:05:00,comment_reply_causality,medium,comment_visible_then_host_speech_nearby_but_no_direct_address_proof,true,评论回复因果不足，不能让数字人声称已答复该评论。,只做主题泛化回应或转人工。,partial
latest_live_04,RISK000095,latest_live_04-SEM0013-000000323620,latest_live_04-COM00004,300000,00:05:00,comment_reply_causality,medium,comment_visible_then_host_speech_nearby_but_no_direct_address_proof,true,评论回复因果不足，不能让数字人声称已答复该评论。,只做主题泛化回应或转人工。,partial
latest_live_04,RISK000096,latest_live_04-SEM0021-000000590530,latest_live_04-COM00005,600000,00:10:00,comment_reply_causality,medium,host_speech_temporally_near_comment_but_delta_outside_direct_reply_window,true,评论回复因果不足，不能让数字人声称已答复该评论。,只做主题泛化回应或转人工。,partial
latest_live_04,RISK000097,latest_live_04-SEM0044-000001208390,latest_live_04-COM00006,1200000,00:20:00,comment_reply_causality,medium,comment_visible_then_host_speech_nearby_but_no_direct_address_proof,true,评论回复因果不足，不能让数字人声称已答复该评论。,只做主题泛化回应或转人工。,partial
latest_live_05,RISK000098,latest_live_05-SEM0001-000000000400,latest_live_05-COM00001,0,00:00:00,comment_reply_causality,medium,comment_visible_then_host_speech_nearby_but_no_direct_address_proof,true,评论回复因果不足，不能让数字人声称已答复该评论。,只做主题泛化回应或转人工。,partial
latest_live_05,RISK000099,latest_live_05-SEM0001-000000000400,latest_live_05-COM00002,0,00:00:00,comment_reply_causality,medium,comment_visible_then_host_speech_nearby_but_no_direct_address_proof,true,评论回复因果不足，不能让数字人声称已答复该评论。,只做主题泛化回应或转人工。,partial
